version 1.000000
type 1
element vertex 35947
face: 0, list = 19689 683 28242 
face: 0, list = 17479 30803 14055 
face: 0, list = 29355 29429 1857 
face: 0, list = 29355 1857 21839 
face: 0, list = 30716 20240 7404 
face: 0, list = 7182 6969 7296 
face: 0, list = 29831 25425 29832 
face: 0, list = 235 17569 28754 
face: 0, list = 26452 12108 26451 
face: 0, list = 331 23042 18408 
face: 0, list = 26914 26917 18375 
face: 0, list = 26629 26630 26525 
face: 0, list = 30509 25242 30644 
face: 0, list = 26741 26742 26630 
face: 0, list = 26741 26630 26629 
face: 0, list = 26856 26857 26742 
face: 0, list = 26856 26742 26741 
face: 0, list = 26974 26975 26857 
face: 0, list = 26974 26857 26856 
face: 0, list = 27091 27092 26975 
face: 0, list = 27091 26975 26974 
face: 0, list = 27210 27211 27092 
face: 0, list = 27210 27092 27091 
face: 0, list = 27328 27329 27211 
face: 0, list = 27328 27211 27210 
face: 0, list = 27447 27448 27329 
face: 0, list = 27447 27329 27328 
face: 0, list = 27565 27566 27448 
face: 0, list = 27565 27448 27447 
face: 0, list = 27682 27683 27566 
face: 0, list = 27682 27566 27565 
face: 0, list = 27797 27798 27683 
face: 0, list = 27797 27683 27682 
face: 0, list = 27913 27914 27798 
face: 0, list = 27913 27798 27797 
face: 0, list = 27913 28030 28031 
face: 0, list = 27913 28031 27914 
face: 0, list = 28030 28147 28148 
face: 0, list = 28030 28148 28031 
face: 0, list = 28264 28265 28148 
face: 0, list = 28264 28148 28147 
face: 0, list = 28384 28385 28265 
face: 0, list = 28384 28265 28264 
face: 0, list = 28506 28507 28385 
face: 0, list = 28506 28385 28384 
face: 0, list = 28635 28636 28507 
face: 0, list = 28635 28507 28506 
face: 0, list = 28767 28768 28636 
face: 0, list = 28767 28636 28635 
face: 0, list = 28900 28901 28768 
face: 0, list = 28900 28768 28767 
face: 0, list = 29035 29036 28901 
face: 0, list = 29035 28901 28900 
face: 0, list = 29172 29173 29036 
face: 0, list = 29172 29036 29035 
face: 0, list = 29172 29309 29310 
face: 0, list = 29172 29310 29173 
face: 0, list = 29309 29446 29447 
face: 0, list = 29309 29447 29310 
face: 0, list = 29446 29584 29585 
face: 0, list = 29446 29585 29447 
face: 0, list = 29717 29718 29585 
face: 0, list = 29717 29585 29584 
face: 0, list = 29846 29847 29718 
face: 0, list = 29846 29718 29717 
face: 0, list = 29977 29978 29847 
face: 0, list = 29977 29847 29846 
face: 0, list = 29977 30109 30110 
face: 0, list = 29977 30110 29978 
face: 0, list = 30109 30242 30243 
face: 0, list = 30109 30243 30110 
face: 0, list = 30375 30376 30243 
face: 0, list = 30375 30243 30242 
face: 0, list = 30509 30510 30376 
face: 0, list = 30509 30376 30375 
face: 0, list = 24571 24572 11483 
face: 0, list = 30509 30644 30510 
face: 0, list = 30777 30778 30644 
face: 0, list = 25045 25044 25144 
face: 0, list = 24750 8580 25539 
face: 0, list = 35061 35191 35062 
face: 0, list = 24613 1063 14074 
face: 0, list = 1063 24613 24505 
face: 0, list = 16997 16996 2920 
face: 0, list = 15026 23775 19674 
face: 0, list = 27163 28472 28480 
face: 0, list = 26355 27165 26360 
face: 0, list = 27163 28480 27165 
face: 0, list = 28822 28691 28690 
face: 0, list = 29090 29091 28956 
face: 0, list = 29364 29365 29228 
face: 0, list = 20091 8153 7184 
face: 0, list = 17912 19897 17840 
face: 0, list = 6279 28232 14374 
face: 0, list = 21152 14427 21238 
face: 0, list = 8780 1382 9897 
face: 0, list = 30625 26792 30632 
face: 0, list = 25258 25121 11381 
face: 0, list = 18408 30689 23055 
face: 0, list = 20580 23439 26599 
face: 0, list = 19451 14970 16766 
face: 0, list = 19425 21239 27725 
face: 0, list = 28228 25144 28229 
face: 0, list = 27269 27270 27151 
face: 0, list = 19231 30613 7068 
face: 0, list = 27151 20513 27269 
face: 0, list = 22424 23458 23459 
face: 0, list = 6410 19570 19677 
face: 0, list = 6410 19677 17984 
face: 0, list = 25141 25142 28228 
face: 0, list = 33650 33532 33531 
face: 0, list = 30436 30437 30304 
face: 0, list = 29366 29367 29230 
face: 0, list = 27390 27391 27273 
face: 0, list = 27390 27273 27272 
face: 0, list = 27154 27038 27037 
face: 0, list = 27273 27274 27155 
face: 0, list = 28831 28964 28965 
face: 0, list = 28831 28965 28832 
face: 0, list = 31237 31302 31303 
face: 0, list = 31237 31303 31238 
face: 0, list = 29807 29936 29937 
face: 0, list = 26808 26809 26697 
face: 0, list = 32843 32952 32844 
face: 0, list = 11576 6783 7069 
face: 0, list = 28367 20892 22156 
face: 0, list = 27862 27979 27863 
face: 0, list = 29521 29659 29660 
face: 0, list = 29521 29660 29522 
face: 0, list = 28813 28814 27414 
face: 0, list = 29489 22467 22369 
face: 0, list = 32508 32617 32618 
face: 0, list = 35496 27550 30219 
face: 0, list = 30692 19026 19040 
face: 0, list = 6968 6840 6841 
face: 0, list = 235 28754 17479 
face: 0, list = 17569 2808 19673 
face: 0, list = 26429 26430 26362 
face: 0, list = 26429 26362 26361 
face: 0, list = 26525 26526 26430 
face: 0, list = 28992 29685 35386 
face: 0, list = 26630 26631 26526 
face: 0, list = 26630 26526 26525 
face: 0, list = 26742 26743 26631 
face: 0, list = 26742 26631 26630 
face: 0, list = 26857 26858 26743 
face: 0, list = 26857 26743 26742 
face: 0, list = 26975 26976 26858 
face: 0, list = 26975 26858 26857 
face: 0, list = 27092 27093 26976 
face: 0, list = 27092 26976 26975 
face: 0, list = 27211 27212 27093 
face: 0, list = 27211 27093 27092 
face: 0, list = 27329 27330 27212 
face: 0, list = 27329 27212 27211 
face: 0, list = 27448 27449 27330 
face: 0, list = 27448 27330 27329 
face: 0, list = 27566 27567 27449 
face: 0, list = 27566 27449 27448 
face: 0, list = 27683 27684 27567 
face: 0, list = 27683 27567 27566 
face: 0, list = 27798 27799 27684 
face: 0, list = 27798 27684 27683 
face: 0, list = 27914 27915 27799 
face: 0, list = 27914 27799 27798 
face: 0, list = 28031 28032 27915 
face: 0, list = 28031 27915 27914 
face: 0, list = 28031 28148 28149 
face: 0, list = 28031 28149 28032 
face: 0, list = 28265 28266 28149 
face: 0, list = 28265 28149 28148 
face: 0, list = 28385 28386 28266 
face: 0, list = 28385 28266 28265 
face: 0, list = 28507 28508 28386 
face: 0, list = 28507 28386 28385 
face: 0, list = 28636 28637 28508 
face: 0, list = 28636 28508 28507 
face: 0, list = 28768 28769 28637 
face: 0, list = 28768 28637 28636 
face: 0, list = 28901 28902 28769 
face: 0, list = 28901 28769 28768 
face: 0, list = 29036 29037 28902 
face: 0, list = 29036 28902 28901 
face: 0, list = 29173 29174 29037 
face: 0, list = 29173 29037 29036 
face: 0, list = 29173 29310 29311 
face: 0, list = 29173 29311 29174 
face: 0, list = 29310 29447 29448 
face: 0, list = 29310 29448 29311 
face: 0, list = 29447 29585 29586 
face: 0, list = 29447 29586 29448 
face: 0, list = 29718 29719 29586 
face: 0, list = 29718 29586 29585 
face: 0, list = 29847 29848 29719 
face: 0, list = 29847 29719 29718 
face: 0, list = 29978 29979 29848 
face: 0, list = 29978 29848 29847 
face: 0, list = 29978 30110 30111 
face: 0, list = 29978 30111 29979 
face: 0, list = 30110 30243 30244 
face: 0, list = 30110 30244 30111 
face: 0, list = 30376 30377 30244 
face: 0, list = 30376 30244 30243 
face: 0, list = 30510 30511 30377 
face: 0, list = 30510 30377 30376 
face: 0, list = 30644 30645 30511 
face: 0, list = 30644 30511 30510 
face: 0, list = 30778 30779 30645 
face: 0, list = 30778 30645 30644 
face: 0, list = 24227 24021 23315 
face: 0, list = 6945 34597 34723 
face: 0, list = 19032 30341 28736 
face: 0, list = 23568 23569 24362 
face: 0, list = 6903 29696 29015 
face: 0, list = 27866 12422 27549 
face: 0, list = 2403 19358 19409 
face: 0, list = 18509 19591 26902 
face: 0, list = 29108 29245 29246 
face: 0, list = 7070 19409 7174 
face: 0, list = 6528 24273 24274 
face: 0, list = 28840 28973 28974 
face: 0, list = 30577 30711 30712 
face: 0, list = 25259 25402 27957 
face: 0, list = 24439 27549 12422 
face: 0, list = 27869 27259 29538 
face: 0, list = 25034 25033 24128 
face: 0, list = 21955 35766 21307 
face: 0, list = 33997 34133 34134 
face: 0, list = 34945 35074 35075 
face: 0, list = 19143 2137 35846 
face: 0, list = 26347 26348 21369 
face: 0, list = 30431 30299 30298 
face: 0, list = 29291 28865 28859 
face: 0, list = 26112 2546 2680 
face: 0, list = 30577 30444 30443 
face: 0, list = 26112 12446 26203 
face: 0, list = 24886 20267 20180 
face: 0, list = 17984 19677 19357 
face: 0, list = 17984 19357 2546 
face: 0, list = 24349 29412 24266 
face: 0, list = 26927 27044 24481 
face: 0, list = 30436 30304 30303 
face: 0, list = 29903 29775 29774 
face: 0, list = 27272 27273 27154 
face: 0, list = 27272 27154 27153 
face: 0, list = 27273 27155 27154 
face: 0, list = 27391 27392 27274 
face: 0, list = 28570 28699 28700 
face: 0, list = 28570 28700 28571 
face: 0, list = 6652 6786 29286 
face: 0, list = 29553 27783 6652 
face: 0, list = 28732 19904 28734 
face: 0, list = 17819 23517 24427 
face: 0, list = 30289 28547 28497 
face: 0, list = 19563 19562 30292 
face: 0, list = 26927 26813 26812 
face: 0, list = 24745 28751 28752 
face: 0, list = 29659 29792 29793 
face: 0, list = 29659 29793 29660 
face: 0, list = 29228 29229 29092 
face: 0, list = 24398 24475 28021 
face: 0, list = 34802 34932 34803 
face: 0, list = 27412 26493 26486 
face: 0, list = 19354 7296 19353 
face: 0, list = 31371 31439 31372 
face: 0, list = 17569 19673 28754 
face: 0, list = 19026 2954 19040 
face: 0, list = 2808 30754 30757 
face: 0, list = 22136 30779 25310 
face: 0, list = 26430 26363 26362 
face: 0, list = 26526 26527 26431 
face: 0, list = 26526 26431 26430 
face: 0, list = 26631 26632 26527 
face: 0, list = 26631 26527 26526 
face: 0, list = 26743 26744 26632 
face: 0, list = 26743 26632 26631 
face: 0, list = 26858 26859 26744 
face: 0, list = 26858 26744 26743 
face: 0, list = 26976 26977 26859 
face: 0, list = 26976 26859 26858 
face: 0, list = 27093 27094 26977 
face: 0, list = 27093 26977 26976 
face: 0, list = 27212 27213 27094 
face: 0, list = 27212 27094 27093 
face: 0, list = 27330 27331 27213 
face: 0, list = 27330 27213 27212 
face: 0, list = 27449 27450 27331 
face: 0, list = 27449 27331 27330 
face: 0, list = 27567 27568 27450 
face: 0, list = 27567 27450 27449 
face: 0, list = 27684 27685 27568 
face: 0, list = 27684 27568 27567 
face: 0, list = 27799 27800 27685 
face: 0, list = 27799 27685 27684 
face: 0, list = 27915 27916 27800 
face: 0, list = 27915 27800 27799 
face: 0, list = 28032 28033 27916 
face: 0, list = 28032 27916 27915 
face: 0, list = 28032 28149 28150 
face: 0, list = 28032 28150 28033 
face: 0, list = 28266 28267 28150 
face: 0, list = 28266 28150 28149 
face: 0, list = 28386 28387 28267 
face: 0, list = 28386 28267 28266 
face: 0, list = 28508 28509 28387 
face: 0, list = 28508 28387 28386 
face: 0, list = 28637 28638 28509 
face: 0, list = 28637 28509 28508 
face: 0, list = 28769 28770 28638 
face: 0, list = 28769 28638 28637 
face: 0, list = 28902 28903 28770 
face: 0, list = 28902 28770 28769 
face: 0, list = 29037 29038 28903 
face: 0, list = 29037 28903 28902 
face: 0, list = 29174 29175 29038 
face: 0, list = 29174 29038 29037 
face: 0, list = 29174 29311 29312 
face: 0, list = 29174 29312 29175 
face: 0, list = 29311 29448 29449 
face: 0, list = 29311 29449 29312 
face: 0, list = 29448 29586 29587 
face: 0, list = 29448 29587 29449 
face: 0, list = 29719 29720 29587 
face: 0, list = 29719 29587 29586 
face: 0, list = 29848 29849 29720 
face: 0, list = 29848 29720 29719 
face: 0, list = 29979 29980 29849 
face: 0, list = 29979 29849 29848 
face: 0, list = 29979 30111 30112 
face: 0, list = 29979 30112 29980 
face: 0, list = 30111 30244 30245 
face: 0, list = 30111 30245 30112 
face: 0, list = 30244 30377 30378 
face: 0, list = 30244 30378 30245 
face: 0, list = 30511 30512 30378 
face: 0, list = 30511 30378 30377 
face: 0, list = 30645 30646 30512 
face: 0, list = 30645 30512 30511 
face: 0, list = 30779 30780 30646 
face: 0, list = 30779 30646 30645 
face: 0, list = 34802 34931 34932 
face: 0, list = 30779 22136 30780 
face: 0, list = 28869 26490 27291 
face: 0, list = 24009 29815 30472 
face: 0, list = 27402 26591 26490 
face: 0, list = 27402 19236 26591 
face: 0, list = 28880 26591 19236 
face: 0, list = 28880 18931 26591 
face: 0, list = 28880 29815 18931 
face: 0, list = 28880 29816 29815 
face: 0, list = 30472 29815 29816 
face: 0, list = 24761 19250 19357 
face: 0, list = 24717 26059 29119 
face: 0, list = 18509 26902 28217 
face: 0, list = 30771 26504 19792 
face: 0, list = 19912 19032 19233 
face: 0, list = 25443 25240 25241 
face: 0, list = 21514 28752 27900 
face: 0, list = 5224 5090 5223 
face: 0, list = 21609 21516 21608 
face: 0, list = 19462 19242 27841 
face: 0, list = 19794 29767 29120 
face: 0, list = 27612 22552 18928 
face: 0, list = 21369 11407 6897 
face: 0, list = 34546 34674 34675 
face: 0, list = 35847 29006 35740 
face: 0, list = 25101 25366 24559 
face: 0, list = 25645 28115 25646 
face: 0, list = 2546 19357 19250 
face: 0, list = 2546 19250 2680 
face: 0, list = 11925 27196 25922 
face: 0, list = 22299 30069 30070 
face: 0, list = 30034 30035 29904 
face: 0, list = 22788 22689 22787 
face: 0, list = 27153 27154 27037 
face: 0, list = 20007 20087 26587 
face: 0, list = 27391 27274 27273 
face: 0, list = 27510 27511 27392 
face: 0, list = 28699 28831 28832 
face: 0, list = 28699 28832 28700 
face: 0, list = 6786 29827 26737 
face: 0, list = 6786 26737 29286 
face: 0, list = 26593 28734 29565 
face: 0, list = 28732 27050 19904 
face: 0, list = 28497 27195 27178 
face: 0, list = 30289 30292 28547 
face: 0, list = 26812 26701 26700 
face: 0, list = 33863 33999 33864 
face: 0, list = 29792 29921 29922 
face: 0, list = 29792 29922 29793 
face: 0, list = 35908 35791 20864 
face: 0, list = 21381 27257 30734 
face: 0, list = 10561 10683 14190 
face: 0, list = 22425 33237 22524 
face: 0, list = 22679 21776 22156 
face: 0, list = 25667 30674 30673 
face: 0, list = 29698 29893 17310 
face: 0, list = 20683 20765 20766 
face: 0, list = 2808 30757 19673 
face: 0, list = 30754 28617 4816 
face: 0, list = 21269 28333 28454 
face: 0, list = 30229 30228 26212 
face: 0, list = 26527 26528 26432 
face: 0, list = 26527 26432 26431 
face: 0, list = 26632 26633 26528 
face: 0, list = 26632 26528 26527 
face: 0, list = 26744 26745 26633 
face: 0, list = 26744 26633 26632 
face: 0, list = 26859 26860 26745 
face: 0, list = 26859 26745 26744 
face: 0, list = 26977 26978 26860 
face: 0, list = 26977 26860 26859 
face: 0, list = 27094 27095 26978 
face: 0, list = 27094 26978 26977 
face: 0, list = 27213 27214 27095 
face: 0, list = 27213 27095 27094 
face: 0, list = 27331 27332 27214 
face: 0, list = 27331 27214 27213 
face: 0, list = 27450 27451 27332 
face: 0, list = 27450 27332 27331 
face: 0, list = 27568 27569 27451 
face: 0, list = 27568 27451 27450 
face: 0, list = 27685 27686 27569 
face: 0, list = 27685 27569 27568 
face: 0, list = 27800 27801 27686 
face: 0, list = 27800 27686 27685 
face: 0, list = 27916 27917 27801 
face: 0, list = 27916 27801 27800 
face: 0, list = 27916 28033 28034 
face: 0, list = 27916 28034 27917 
face: 0, list = 28033 28150 28151 
face: 0, list = 28033 28151 28034 
face: 0, list = 28267 28268 28151 
face: 0, list = 28267 28151 28150 
face: 0, list = 28387 28388 28268 
face: 0, list = 28387 28268 28267 
face: 0, list = 28509 28510 28388 
face: 0, list = 28509 28388 28387 
face: 0, list = 28638 28639 28510 
face: 0, list = 28638 28510 28509 
face: 0, list = 28770 28771 28639 
face: 0, list = 28770 28639 28638 
face: 0, list = 28903 28904 28771 
face: 0, list = 28903 28771 28770 
face: 0, list = 28903 29038 29039 
face: 0, list = 28903 29039 28904 
face: 0, list = 29175 29176 29039 
face: 0, list = 29175 29039 29038 
face: 0, list = 29175 29312 29313 
face: 0, list = 29175 29313 29176 
face: 0, list = 29312 29449 29450 
face: 0, list = 29312 29450 29313 
face: 0, list = 29449 29587 29588 
face: 0, list = 29449 29588 29450 
face: 0, list = 29720 29721 29588 
face: 0, list = 29720 29588 29587 
face: 0, list = 29849 29850 29721 
face: 0, list = 29849 29721 29720 
face: 0, list = 29980 29981 29850 
face: 0, list = 29980 29850 29849 
face: 0, list = 29980 30112 30113 
face: 0, list = 29980 30113 29981 
face: 0, list = 30112 30245 30246 
face: 0, list = 30112 30246 30113 
face: 0, list = 30245 30378 30379 
face: 0, list = 30245 30379 30246 
face: 0, list = 30512 30513 30379 
face: 0, list = 30512 30379 30378 
face: 0, list = 30646 30647 30513 
face: 0, list = 30646 30513 30512 
face: 0, list = 30780 30781 30647 
face: 0, list = 30780 30647 30646 
face: 0, list = 30780 22136 22039 
face: 0, list = 30780 22039 30781 
face: 0, list = 28117 25500 28118 
face: 0, list = 20501 20500 23487 
face: 0, list = 27741 27857 27742 
face: 0, list = 21454 25785 25586 
face: 0, list = 27624 27742 27625 
face: 0, list = 27741 27856 27857 
face: 0, list = 27506 27625 27507 
face: 0, list = 27624 27741 27742 
face: 0, list = 27387 27507 27388 
face: 0, list = 27506 27624 27625 
face: 0, list = 27387 27388 27270 
face: 0, list = 27387 27270 27269 
face: 0, list = 28087 27971 27970 
face: 0, list = 27387 27506 27507 
face: 0, list = 21514 27899 30156 
face: 0, list = 24869 14090 4396 
face: 0, list = 12450 10003 18359 
face: 0, list = 23736 24970 30809 
face: 0, list = 6897 6966 7413 
face: 0, list = 26429 26525 26430 
face: 0, list = 11780 35800 26803 
face: 0, list = 21369 21460 11407 
face: 0, list = 26496 28248 25038 
face: 0, list = 26715 20019 20020 
face: 0, list = 6533 2680 6858 
face: 0, list = 6533 6858 8907 
face: 0, list = 2680 19250 19569 
face: 0, list = 2680 19569 6858 
face: 0, list = 35871 35555 35632 
face: 0, list = 16439 25616 25617 
face: 0, list = 16438 25617 16292 
face: 0, list = 30228 30229 26081 
face: 0, list = 26596 22777 23639 
face: 0, list = 28957 28825 28824 
face: 0, list = 27510 27392 27391 
face: 0, list = 27510 27628 27629 
face: 0, list = 28448 28570 28571 
face: 0, list = 28448 28571 28449 
face: 0, list = 30200 21846 30203 
face: 0, list = 19790 6853 19855 
face: 0, list = 26593 28732 28734 
